V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
2.23041744218262,-1.63099467273398,-0.727260972973752,-1.6170365091402,-1.53553179440153,-0.365409252895912,-1.47822976324015,0.0744994472776051,-0.991457916746229,1.76619785610694,0.117255778433055,-1.14755196834585,-1.42506957168232,0.0084181652054867,-0.497769894067656,-0.12146768052383,0.236469069502875,0.749004804200909,0.130362122322426,-0.523998642617566,-0.123690032429298,0.0419999236245204,0.22830144624354,-0.465604011710794,-0.350963992852587,-0.164926299412871,0.0118760488598733,-0.0608793378321665,24.4,0
-0.148118389681108,0.741056487291628,0.5951842065756,-0.836083394956697,0.664884420688475,-0.45409546346637,0.913714188344119,-0.0066789744972786,-0.468459718353478,-0.56695108770767,0.445709115764861,0.364725324726548,-0.623906274723865,0.436809189474242,-0.91852525995348,0.181680219268112,-0.659327049322843,-0.159881757163942,0.314604007412261,-0.1677246968993,-0.227266596751844,-0.681464825025442,-0.135934102387601,-0.413222566478232,-0.0519980670156767,0.217151105121343,-0.0566235706111863,-0.0199624361310328,1.98,0
-1.14228503463085,-0.85636850823036,2.88983445488152,0.82188449620014,-1.1651151964707,0.566883342150129,-0.39644144735171,0.423376762162012,1.33603798612717,-1.04598180229722,-1.62751354453464,0.456562349459843,-0.0826690113836559,-1.33064680227954,-1.62739556424343,-0.457328170999056,0.33476278821113,0.143295293829282,0.403426186233789,0.44018990312495,0.305432712598829,0.936623355570632,0.242915209030802,0.476134307426156,-0.170239595219214,0.528693917716615,0.111371957218395,0.170900617832591,174.0,0
-0.182049497540842,0.534337124273628,1.31737889146304,1.73599048321069,-0.472465953129065,1.53151769971317,-0.724237974150172,-1.38487602805176,2.00074417754802,-0.614165135710548,-0.819603827161173,-2.90667920181794,0.215735500481643,1.41702353661718,-0.739875255747194,-0.867390003213905,1.4204194820691,-0.0209260809134322,0.734191201943393,-0.43431559864754,1.19965053622561,-0.939429148402989,-0.507470344009399,-0.813763482865404,1.14826275072245,0.0053145477864134,0.268109107191492,0.163228280247335,117.0,0
-0.895796463408091,1.36563553265796,1.60491587406098,3.11482490458421,-0.183085399947151,-0.402703066364002,0.0715400117914773,0.432702414105399,-1.45764515660045,0.559741756274892,-0.471271466285663,0.459170352414498,0.900899205222856,0.235018434983423,0.291446480436391,-0.381452242862721,0.498292486579894,-0.392318042508762,0.909565483964562,0.275915194842871,-0.0552058060830102,-0.14462304909142,0.052334857459436,0.720572514097404,-0.415969449158066,0.0219796552100632,0.295184837490849,0.108216175768925,6.02,0
1.96727293627295,-0.271064321580967,-1.27959245461749,0.189265668778617,-0.176274353908797,-1.10567149043258,0.109516137189897,-0.246289092418169,0.216235563257282,0.33958244088575,1.01838816223915,0.61929177762974,-0.508293293400152,0.729994614318481,-0.0238361756158014,0.231490258560063,-0.658720500844166,0.240380770851564,0.0156110187325359,-0.156911381404951,0.283417487762452,0.802407964707106,0.0218601796108702,0.142274362186956,-0.0150212596725871,0.759565842988641,-0.103469560249486,-0.074429033469042,39.95,0
-1.37416556285847,1.13356492470839,0.0351140756921222,-1.57985898306127,2.01435335023398,3.78058613971759,-0.458945291368426,0.686539784285347,-0.236535469688156,-0.897538910557148,-0.787508472796283,0.144669438341518,-0.290220851053549,0.200309741849926,-0.541725659031353,0.411424437212885,-0.457737498257008,-0.150608249002195,0.113421387959205,-0.127191972966675,0.445174608437062,-1.26661798329888,-0.0940246126004189,0.99473416978103,0.581959880116374,0.249324121064665,0.154301304244427,0.0541293136835117,11.88,0
1.79807326723365,-0.0887059732751195,-0.939579911905118,1.97055383059783,-0.308953514529578,-0.787575509609162,-0.0060687969136506,-0.207267404930085,1.01984390324375,-0.49519239195684,-0.656418741355452,0.898405802454494,0.488421602474222,-1.68250958441472,-1.39515672448991,-0.497531954729284,1.07689783549073,0.141715680849018,-0.494272412350485,-0.0943810123918706,0.257867961157251,1.1273804443014,-0.142427200996266,0.438623823435269,0.422063421779525,-0.283439274288307,0.0546674334149751,-0.0058346837046322,70.07,0
-1.49420493849916,1.74862311274676,1.58185594948105,0.669681802142753,-0.076188865299088,0.732759932866112,-0.534362014218192,-3.37949612106782,0.0268202663806736,0.370620141238193,-0.0463620080618753,0.768717969857963,1.25509255991301,-0.314275957623429,1.44918647763802,-0.410070930440066,-0.0044202229160172,-0.13087717293954,-0.171585341241657,-0.616265455243521,3.31076455130756,-0.0113570505465192,0.213428456324143,0.0774157907057166,-0.336859164271952,-0.289127832286576,-0.0477048006179936,-0.0346683272759828,19.36,0
1.35947960402375,-0.525523384065903,0.469437409563743,-0.644902523245284,-1.1371147558667,-1.0901390026193,-0.483968294779493,-0.191124141815243,-0.749323780775555,0.615406807172522,-0.254281893806348,-0.808922071045,-0.348982370003223,-0.0055882125080884,0.836383558001028,1.22690156945215,0.269199011378137,-1.58696571750093,0.6438587570281,0.0867311070576233,-0.127940298186725,-0.583665301817127,0.13597171477718,0.353096898682121,0.195729396062118,-0.518108509325792,-0.0021528572636877,0.0254219928415242,35.2,0
-2.19934771398696,1.39331570764309,0.357826777104756,-0.270429158725351,-1.31838742095822,1.07520600465831,-1.32682563489789,-1.46813476158201,-1.19014793604397,0.407334435604426,-1.70673199589126,-0.366777965139741,0.158864561479809,0.500061158818761,1.13638261580824,-0.89926059227394,0.143308130742717,1.67289939409274,-1.29613005910713,-1.42056229024882,2.16228099826086,-0.871004757463127,0.280160042861974,-0.861648327324235,0.0368617320424883,-0.264786895600659,-0.315725166192146,-0.111411372172258,74.0,0
0.183045873313685,-2.05894157987493,0.435557867375665,0.413055629795649,-1.28795256934541,0.776459629823123,-0.178205102043634,0.232372047601927,0.908553602699625,-0.559022432743548,0.836320932642518,1.25209743836026,-0.0018017905640084,-0.233421891672714,-0.66246448110619,-0.0537860644082573,0.0688023840279341,-0.381063216009264,0.361066959318587,0.928874803173239,0.126431490600934,-0.511567006490487,-0.383263703020119,-0.196238379130238,-0.106855918799191,0.921512810875187,-0.116040420104928,0.0844758979876013,508.27,0
-0.397563671441207,1.2486381579125,1.55898510101331,0.191682889394459,0.133457248725709,-0.715265414906256,0.565485889593517,-0.0610921339010403,0.505119565596945,-0.734307090876807,2.74268505275389,-1.43728847418254,2.37519837600497,1.06750137657292,-0.639776142544302,0.455424550629771,0.522045976625682,0.473058975486173,-0.0863403773854417,0.122440697515516,-0.34058864186558,-0.665318677833763,0.0005226948203383,0.443545305403507,-0.216035474132019,0.000747026638934,0.220187468884262,0.085414453507559,2.69,0
1.04720133468402,-0.430187180779646,-0.430335760646708,0.232557561302296,-0.566410451736225,-1.42451834981463,0.444111585298567,-0.283233114279686,0.236089995657014,-0.0698445822247702,-0.691994321503727,-1.24112818976577,-2.59758962248565,1.03573689220049,1.06703343978513,0.0515556249150501,-0.0054246451409981,-0.337114529245063,0.0937569599858182,0.0428031009006735,0.0070158820076222,-0.405909420445555,-0.179066171384416,0.409981817211958,0.410031013041667,1.06413955602739,-0.157709404040473,0.0099826946666061,149.0,0
-0.239503162021065,0.569693978769604,1.43085725522744,0.0379829737768813,-0.173739507095945,-1.0619715863694,0.630105406616819,-0.141245181875423,0.165800851725108,-0.709925410993447,-0.523352847140543,0.835452627030037,0.470777900598604,-0.412791019901322,-1.34264970861408,-0.404630223900099,-0.086862074304553,-0.717316619239386,-0.655376780247893,-0.158186970945393,0.15210020194029,0.669240167950338,0.0946246091391179,0.984051057544406,-0.957802879505327,0.0505788315439718,0.202465373338657,0.234944461679783,10.0,0
1.98395222543109,0.437064386398371,-1.86030380797254,1.23461133920088,0.255200379190279,-1.57328904672277,0.155254497675986,-0.419144406890551,1.97044288649264,-1.44114028658808,1.07646113671024,-2.43712387780058,1.34958089286958,-1.18035671985786,-1.11863132621061,0.125433622323111,2.97547007851752,0.665628327460991,-0.705365172360537,-0.203335754532796,-0.132751733843283,0.199746310845963,0.020910296728224,0.202558480178995,0.111867687443213,0.664814467808525,-0.0599847887569526,-0.0140394254617378,12.31,0
-4.06686691756606,3.41911039752064,-1.9368040320097,-0.858088468225132,-2.19367107573892,-0.986577723774924,-1.96128622647183,2.81539029107312,0.226212720048203,-0.848759003117535,0.473639824772402,1.94451907471132,0.691596569643744,0.231110067245099,-0.477227625986764,1.42356588804054,1.12698570673263,0.933605935660055,-0.241861645171307,-0.217181963887498,-0.0390414714505108,-0.59707990314137,0.348262997229678,-0.0679234907203003,0.107931455318355,-0.324528389303881,-0.858630607453938,-0.342365109633496,7.7,0
1.52477159064446,-1.70288159684709,-0.96439177320795,-1.83196273694284,-1.3682574616774,-1.04922367023793,-0.357241476262286,-0.120160697237759,2.39644824115166,-1.19703583516021,1.13460815805008,1.24707952320283,-0.626079091601972,0.472233265387231,1.20736724084723,-0.385347814752296,-0.54720525503775,1.09296397109331,0.889974978335751,0.291957916887884,0.447119483027596,0.931368941695807,-0.142870743082046,0.105270390639398,-0.125326537559208,-0.794743321739321,0.0209359050696795,-0.0021272547579495,265.25,0
-0.533849738530804,0.108721738263365,-0.200966981321287,-3.26896947279857,-0.635188598653995,-1.59386890713805,0.190942619357771,0.156619379214612,0.0118003380160317,-0.910582974587353,-1.4697557221962,-0.230440930506643,-0.62720884836182,0.478150198424844,0.0432524298649782,-2.24851963960266,0.17663583475007,1.60645697640691,-0.500585319103786,-0.568786592867178,0.0493471086516368,0.770364828887543,-0.24155366701554,0.0704432001082462,-0.0373870944643428,-0.0205397884421588,0.303485930167365,0.16159363606673,15.17,0
-0.273694294960077,0.0091515854444249,1.22247702139206,-2.80461030592286,0.0960847096727026,0.240929101881057,-0.0787128846428312,0.256440602157997,1.22204505193852,-1.63844956478783,0.57347852192104,1.46322576418184,1.06728218613504,-0.349006805584939,0.266269586351269,0.0935379007933862,-0.97848820306591,0.917892770584679,0.755851595370612,0.0265413473354349,0.215717177175211,0.769182728521603,-0.100074585794702,0.270825958582771,-0.625066936103151,-0.418984186059806,0.225057910823438,0.194201723530754,9.99,0
2.0358718764297,-0.123554069070151,-1.08474070653624,0.433504096933059,-0.200172041148949,-1.22470420462538,0.172874879803257,-0.314286173896863,0.605285094231348,0.0799276157248856,-0.807199858652926,0.21056872309047,-0.370506334837839,0.365579514358448,0.0887814880332262,-0.0856378866148109,-0.259559795973834,-0.816430536230228,0.141490712845729,-0.225720501735214,-0.285691394437249,-0.740066585758616,0.334913002435034,0.0350678762165099,-0.319148726402422,0.195434275449402,-0.0760604895138196,-0.0584840447138992,14.99,0
0.986719269967343,-0.994158151407145,1.08233615284211,0.776795942359407,-1.48218850441948,0.238520639143639,-0.935273886249938,0.235288638505179,-0.177895309630463,0.656995859876749,-0.917250026814079,-0.591566821989416,-1.04057044651894,-0.0445354699968963,0.840375775812312,-1.41500174058643,0.20817027262937,1.12928763968531,-1.55265890831997,-0.405404467656547,-0.298893349147827,-0.568454521851272,0.0234712863790199,-0.0110864695899233,0.103344966356267,-0.375037449811637,0.0758991940256813,0.058740809456061,133.0,0
1.25508563555351,0.272790098544826,0.2826726676438,0.70455954571712,-0.471916471878074,-1.09993043540149,0.0111197565497879,-0.140339811456702,0.201878058044779,-0.249896780526223,-0.256753332406372,-0.360030079968285,-0.892989606725595,-0.0647734943623432,1.21672174733809,0.53098475777375,0.0587419384062146,-0.161935270622676,-0.190985102216201,-0.152055918786965,-0.300340264139861,-0.921623862665644,0.142634658485228,0.314745132036562,0.178141377976713,0.0981317434770603,-0.0304238678122093,0.0284554789670908,1.98,0
1.07144037317838,-1.36827065445033,1.24625518053023,-0.501871474332075,-1.91262144765682,0.279277119426337,-1.41912129899302,0.297046530476683,-0.0290404212270468,0.66639007850513,0.417928952225893,0.127948678047254,-0.378343678165184,-0.304641336363575,0.180393733179144,-0.570175694669741,-0.422753263280948,2.21379844184752,-0.572038550295242,-0.258617655730588,-0.117424458100975,-0.0351616343797824,-0.0887121039699064,0.046109481812872,-0.0406748508129441,1.14297339135905,-0.0209302043000173,0.0313485269662621,121.7,0
0.179405759411136,0.788559828106571,0.166280505012198,-0.782549846085318,0.916521903671439,-0.677163842610043,1.25293100993216,-0.413220573808633,0.0708717109126188,-0.217672003579805,-1.36754176149818,0.0879945596702181,0.613663055133163,-0.23827435446743,-0.378003775807353,0.0026322253136485,-0.792893804960875,-0.610630641193217,0.175637226127713,0.0991992104787133,-0.348647941527129,-0.631021944600232,-0.0483177941074844,-0.648218392963426,-0.404148118796973,0.150820592504882,0.0841813831162867,-0.13116783724465,8.99,0
1.14837496977496,0.382249689602593,-0.511485912694955,0.629071983087058,0.39822612138181,-0.168327744023999,0.0709914293271352,0.163158958714231,-0.279722843620567,-0.488485948326027,2.09773107038851,0.268830067585192,-1.14805053343516,-0.567839828183878,0.849264248245691,0.109177986103972,1.18293643123798,-0.153234314763115,-0.751871666036435,-0.192570540675295,-0.0414286160893861,-0.0771550971638714,-0.0195397323043377,-0.40035041983116,0.360744357104057,0.413791306223259,-0.0109635483023514,0.0175966155118654,0.76,0
-0.426870794922852,1.23788680896133,0.136211578379785,-0.681010916771249,0.423819581139272,-1.10251735855019,1.08530428402929,-0.3413817117226,0.102332565327219,0.080216788653749,-0.678822414235995,0.773101685228022,1.19266830844349,-0.265155358018433,-0.502067611434162,-0.194805484211268,-0.496637180244707,-0.927095503583834,-0.117209844741699,0.123873110857299,-0.245114545722074,-0.492807014725757,0.104748987698254,0.065965312199901,-0.416036747260229,0.113696008173806,0.0918353785788154,0.157054464665941,5.99,0
-0.515668428293182,0.0210107006238761,0.204398947831939,-2.05756726940779,-0.788316043422808,-0.954990809499062,0.387000557568247,0.181911714240556,-1.07768817600996,-0.438078871312292,-1.23105901291348,-0.590823139137927,0.220792830007275,-0.0976597363150436,-0.911739611174071,1.26576223501126,0.0509462669023633,-1.30654836113043,-0.126622372837545,0.0651427682351836,0.411198512939226,0.852818476186764,0.23226788403471,0.0258124172612129,-0.636511523030464,-0.424768121483223,0.0320634563130815,0.151007507774108,115.95,0
-1.24096073180158,0.0111552314650493,-0.374963705409226,-0.182712759456225,1.04870458949632,-1.66515902857458,0.167686423079874,0.309942986102862,0.0547311135845031,-1.9007634933514,-0.668400674784792,0.329253930265456,0.142687191696153,-1.39931308586086,-0.484419024376077,0.12382804649293,1.32411430820996,0.148035357294121,-0.20136317219289,0.154238878082902,-0.0637920715084828,-0.551759515245664,-0.106508038113154,-0.131956600413853,0.21231943766775,-0.0897172971306198,-0.115415181382984,-0.228385883518397,29.57,0
1.16801718520722,0.390673664311452,0.221342822052019,1.05669505480059,-0.117575799814525,-0.845375862445326,0.360760866416716,-0.205634775531153,-0.534554089495273,0.15904738510809,1.64245012658523,1.40281204745258,0.673861572544976,0.52215221890608,-0.0280519813858162,0.0180785999261665,-0.580924711130081,0.0244758481694059,-0.0806050965524146,-0.0596203473120038,0.0549634600643795,0.169854629790107,-0.105762341244372,0.555112314191768,0.692785424952822,-0.392338896135515,0.0023072914372945,0.0131811219418475,20.39,0
-0.658222986448727,0.843394278899028,1.546807036012,-0.825969110363988,0.563709521924601,-0.969948373969082,1.25860172534469,-0.303561944142001,-0.553309002926735,-0.612136609172197,1.36453344558588,0.260725162154254,-0.943956171933898,0.511522551837747,-0.103558217488256,-0.289075867557941,-0.594044965605246,0.413184194413258,-0.26168003340244,-0.0708493685472557,0.299077075700208,0.990711521776307,-0.622854031118589,0.514208018520525,0.886519750671143,-0.0567128422371227,-0.160200520456816,-0.185356579842291,1.0,0
1.41607671203192,-1.22976277100242,0.666610032706916,-1.4846799800627,-1.64249358113182,-0.273685456491572,-1.31162424793209,0.0124195490751389,-1.85509653298569,1.57759490276848,0.906536557006137,-0.261872922217862,0.689966344894033,-0.338619974789887,0.154808844195505,0.142616766821441,-0.004591264467589,0.902944333887831,-0.0376310125539533,-0.22281469388061,-0.0095761998440278,0.284395508331037,-0.0841444635882466,0.0074108910749532,0.347189373117302,-0.104401676132874,0.0422313534191609,0.0197715447724069,45.0,0
-0.690701928580398,0.809804728985609,2.1210124430646,-0.0236793943959373,0.317233605881554,-0.512093506163403,1.11122706638857,-0.287151037099078,-0.754188447545239,-0.507138906775331,0.342290060545731,0.480337848908732,0.855067591389483,-0.132567174324295,0.960616691607289,-0.436260416445418,-0.061427053438598,-1.01341773239396,-0.34545462841477,0.190077085356056,-0.112759057985047,-0.221635173877955,-0.103381048918749,0.423668758804923,0.130617594601751,0.18292664445493,-0.152872058779394,-0.153198751794011,39.0,0
-0.887876722311659,1.55851427498512,-0.529247015915036,-0.553186003878348,-0.202488567589829,-1.24162925129439,0.341101036163943,0.610087447445842,-0.304488718111404,-0.572922481295511,-1.05947527960465,0.880221280980701,0.90149515735736,0.522598017588788,-0.547810399185397,0.0950049217551467,-0.12153859027585,-0.785937076621006,-0.132084460406691,-0.0851961349800358,-0.198728463322855,-0.554621935256475,0.168602059797729,0.0567767782869733,-0.368152084114942,0.14459410362857,0.118596273200835,0.0204635450427492,9.99,0
-2.08268449757843,-2.52828420056556,1.15001489109426,-2.8968510593257,0.686158513385941,0.861368050175488,-0.667071148216582,0.630257176678445,-2.13676741579745,0.552439914015851,0.46107415767541,-0.664879520556182,-0.0883678824119524,-0.31555644931983,-0.436220530088813,-0.741160420305741,0.606800157992104,-0.367719552071994,-1.37630445148535,0.554008625757471,0.139197209450456,0.136715139146186,0.435011322663756,-1.70226521026534,0.638476647610398,-0.0121824732599822,0.19123810770427,0.12790445196866,240.0,0
1.90663997497356,-1.09160986441912,-1.30593091544539,-0.661415781381556,-0.784379567730159,-0.383947648555076,-0.957398389741201,0.0835765750421994,-0.101737667292284,0.220904701680508,1.24087735083027,-0.518464754491239,-0.673944901896237,-1.74154058278578,-0.228860458587328,1.92703268364766,1.16292652768905,0.18453703477506,0.461911930232732,0.225967685216457,0.339773303364134,0.730083142463414,0.0521776041089042,0.648228809138983,-0.230185923267179,-0.151917081290537,-0.0040426637116667,0.001889134754567,119.99,0
1.28166562156101,0.0698987282042299,-0.0684334575755043,-0.118893079125243,-0.178782760725506,-0.795593174854063,0.142466093292719,-0.0899149265351575,-0.153660029784125,0.0617269074665783,1.03919798956071,0.31275443791562,-0.96857224758568,0.792694395214495,0.286100743586354,0.47157815268817,-0.536878781821117,-0.269265378380418,0.72059691890445,-0.110774863873511,-0.428058579606209,-1.37122633741471,0.159837697986583,-0.0595063375112816,0.0882300390857394,0.631565875638377,-0.111972609677962,-0.0121744947423535,8.48,0
-2.19420016854442,1.78329937383746,1.02412407333141,-0.52447895685631,-1.32310269149755,2.05809101496949,0.0422955194104254,-4.13349994520624,1.38124588254125,-0.866749371770886,1.98004275002839,-1.48190686785552,1.79387484760569,1.62490609510464,-0.337177684943913,0.423636521387191,0.307314450749955,0.763976613335969,0.227582057665748,-1.41373408959914,3.39564557621097,-1.93146946916707,-1.2217639977939,0.666110411986435,-0.0233036044011754,-0.491765501192846,0.546059924595099,-0.0509385077180077,439.41,0
0.0260632583148113,0.911788792081639,-0.0485888796390471,-0.363829862484207,0.623247714393609,-0.712047294162633,0.878097577545964,-0.113511132351348,0.176745689312914,-0.330662776420459,-1.12563691484355,-0.718658256054748,-1.12323231169698,0.653571278803076,1.02478912739025,-0.579014302773827,-0.292050173799495,0.52548145829438,0.516489471120969,-0.0048003647167734,0.340551794865488,1.18336512059182,-0.210823698077877,0.734388890467608,-0.409400869872577,-0.433223589609045,0.487277739635017,0.290587743850214,1.0,0
1.19564577808798,0.149315861691635,0.302093687834336,1.25315600207359,-0.183339969792361,-0.15558080499399,-0.0257540342751866,0.0629485812344764,0.183929834512559,0.115010122191492,0.500876770320224,0.581392709920529,-0.968183181230161,0.378263313486718,-0.931380521148956,-0.0985298008362498,-0.339543673434978,0.175992943128641,0.412861687865717,-0.197916876602837,-0.111651285064879,-0.185639315422425,-0.131684013496418,-0.0044688480074142,0.723869139640267,-0.336064213328688,0.0144695523720197,0.0034105941873256,4.39,0
0.686289053073441,-0.500928008800325,-0.002411023881484,1.44112943074463,-0.278368823103015,-0.102381563588627,0.429757491316804,-0.0069668527225452,-0.206014189918714,0.0194702982316977,1.41309345710207,1.00409446130386,-0.525492260729369,0.59884904973769,-0.411495917953508,-0.48670456637818,0.0131135024463247,-0.373727233440811,-0.347774244678454,0.264215588248652,0.196214288303593,0.176785730252393,-0.30768402136641,0.256680382948736,0.613244907972295,-0.285577342466904,-0.024163871027084,0.0425356475194144,238.0,0
-5.34698551717184,-6.60512832318662,1.3415335529999,1.41374762839557,5.82657321725024,-3.1778276523825,-3.99880292474661,0.715613716927216,0.741146862810506,0.353266561925296,0.175904318001108,0.46197891131778,-0.444239270861213,0.184038471398348,0.307326598415238,0.162700600672217,-0.462426516328157,1.03832350207143,1.0546274357014,0.975904465863253,0.540387653069009,0.515700909419504,0.737840478092834,0.349629014192205,0.161765613768197,0.73136982710152,-0.626870054563441,1.42415209646513,9.93,0
-3.05528409600935,2.24255753533673,0.282414353529384,-3.41489801606456,-0.678022907795499,-0.574987358304424,-0.93401232465354,-4.69563493729164,1.37694963729181,-0.618585606861751,1.28006115262153,1.20347467640451,-1.1527921906518,0.587807930006797,-0.36149225451866,0.209186294921649,-0.47969302594673,0.175054056080515,-0.659807547479315,-1.23787368253677,4.58102968109806,-1.77074083651795,0.638287667753256,0.417779153958339,0.0352330827071329,-0.534481634640572,-0.482170603666582,-0.0729147309935099,4.22,0
1.91402682161454,-0.490067987909997,-0.326111312515118,0.604710739174721,-0.8501359998436,-0.736318677031096,-0.524057962475328,-0.0886141066361987,1.09112510472248,0.093484357816225,-0.892304625856107,0.0272205159068718,-0.243790209618721,0.0317740067189187,0.900623897113791,0.536032161644219,-0.648408094097169,0.183072340001028,-0.48632249422331,-0.13957876335222,0.210958428878652,0.639337879054097,0.147522551988298,0.0736542664022496,-0.318378246601246,0.350612262707235,-0.0238434747433154,-0.0371393315055126,50.0,0
-0.276267926612924,0.295295458113608,1.85990443876312,-0.160655323999626,-0.421954559387863,0.130936123857213,-0.194131048282306,0.209233676543907,0.447133274587745,-0.493399750198592,-1.62915757644618,-0.872435199548303,-0.777000618780937,-0.229158787527421,0.996508205269406,0.282559641013376,-0.24500712640079,0.555605389563264,1.08703136195681,0.0702350163209949,0.126120702978758,0.450761150348378,-0.203751151597869,-0.37586983220554,-0.490822439648274,1.18631925530017,0.091662200872927,0.130852803643364,12.5,0
